t,roll,pitch,yaw
1717604566.330656,1.454349565167183,0.0016587556139039345,3.1371589215716993
1717604566.3426068,1.4543755700473133,0.0010425452516744209,3.134805945969369
1717604566.3550813,1.4544098599978137,0.002944604212580973,3.136529690427071
1717604566.396593,1.4544620475499408,-0.003322259379569396,3.136390757743537
1717604566.4025168,1.4544753611637036,-0.0007560294756147484,3.1363883176983816
1717604566.4029598,1.4544862107257421,0.001790124152416556,3.136552932439752
1717604566.4150198,1.4544926142590657,0.002115341914315841,3.133967642270412
1717604566.438781,1.4545299763175226,4.720752238315059e-05,3.1355922050712857
1717604566.450525,1.4545657747550147,0.002784532509053758,3.135975656304387
1717604566.456707,1.454596653941285,0.00018190993699501032,3.135492003417349
1717604566.4806738,1.4546165754318297,0.0027495671442890686,3.1356721416940294
1717604566.492847,1.454629849104262,0.0028150700598380024,3.138261833993325
1717604566.504839,1.4546448771618927,0.0021942335849085793,3.1357227813708044
1717604566.5110247,1.4546747504133286,0.00045012934064676347,3.133751659125848
1717604566.52866,1.4547160904998264,0.0022386616676506824,3.1358455706346784
1717604566.5466328,1.4547414552529154,-2.651026696231558e-05,3.134925364561142
1717604566.558826,1.4547629559402093,0.002196192974832602,3.136197442232564
1717604566.564748,1.4547723881352108,0.001420672520253847,3.1386761078173966
1717604566.5827417,1.4547678824053827,0.003233967074637144,3.136847544494178
1717604566.6009831,1.454756967436846,0.004896091802086411,3.134875622002722
1717604566.613089,1.4547957659742554,-0.0009912247392158586,3.137088934062505
1717604566.6426477,1.4548223353580125,0.0010824912784758202,3.135554825232777
1717604566.654852,1.454845574559801,0.002834319668897261,3.1333623560580617
1717604566.6605964,1.4548725052438476,0.0014599255482908133,3.13530796177179
1717604566.6786318,1.4548893080986989,0.003987223844218085,3.1357919674948307
1717604566.690791,1.4549011486904668,0.0012252301554485096,3.1363466665268835
1717604566.6965923,1.4549359128811064,0.002723920454586007,3.138236168143155
1717604566.7030544,1.455112642382955,0.005161102957744749,3.1400015001111328
1717604566.7211957,1.455531257599961,0.007816600772738273,3.1413645550643277
1717604566.7446432,1.4561711005117015,0.010788002355808811,-3.1409109436635747
1717604566.7517614,1.4570041448013413,0.013870296605399618,-3.140634140464841
1717604566.7627232,1.4579702243219888,0.01688251609540484,-3.140510891427495
